index,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
2195,USA,HEALTHEXP,TOT,PC_GDP,A,2011,16.3,
2196,USA,HEALTHEXP,TOT,PC_GDP,A,2012,16.285,
2197,USA,HEALTHEXP,TOT,PC_GDP,A,2013,16.21,
2198,USA,HEALTHEXP,TOT,PC_GDP,A,2014,16.406,
2199,USA,HEALTHEXP,TOT,PC_GDP,A,2015,16.711,
2200,USA,HEALTHEXP,TOT,PC_GDP,A,2016,17.049,
2201,USA,HEALTHEXP,TOT,PC_GDP,A,2017,17.004,
2202,USA,HEALTHEXP,TOT,PC_GDP,A,2018,16.885,
2203,USA,HEALTHEXP,TOT,PC_GDP,A,2019,16.96,E
2204,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1970,121.691,
2205,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1971,126.707,
2206,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1972,136.477,
2207,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1973,149.239,
2208,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1974,160.731,
2209,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1975,172.531,
2210,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1976,186.424,
2211,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1977,203.656,
2212,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1978,215.72,
2213,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1979,232.44,
2214,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1980,255.896,
2215,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1981,284.814,
2216,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1982,312.737,
2217,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1983,336.278,
2218,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1984,366.798,
2219,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1985,401.977,
2220,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1986,431.469,
2221,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1987,452.565,
2222,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1988,491.688,
2223,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1989,513.132,
2224,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1990,552.361,
2225,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1991,556.622,
2226,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1992,558.169,
2227,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1993,554.397,
2228,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1994,539.798,
2229,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1995,543.852,
2230,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1996,558.116,
2231,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1997,591.868,
2232,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1998,640.959,
2233,USA,HEALTHEXP,OOPEXP,USD_CAP,A,1999,672.215,
2234,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2000,704.865,
2235,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2001,723.588,
2236,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2002,762.36,
2237,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2003,812.234,
2238,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2004,848.668,
2239,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2005,892.728,
2240,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2006,916.988,
2241,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2007,963.979,
2242,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2008,971.979,
2243,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2009,958.914,
2244,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2010,970.586,
2245,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2011,996.394,
2246,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2012,1017.221,
2247,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2013,1034.4,
2248,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2014,1042.302,
2249,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2015,1065.715,
2250,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2016,1106.135,
2251,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2017,1123.769,
2252,USA,HEALTHEXP,OOPEXP,USD_CAP,A,2018,1149.754,
2253,BRA,HEALTHEXP,TOT,PC_GDP,A,2000,8.335,
2254,BRA,HEALTHEXP,TOT,PC_GDP,A,2001,8.55,
2255,BRA,HEALTHEXP,TOT,PC_GDP,A,2002,8.697,
2256,BRA,HEALTHEXP,TOT,PC_GDP,A,2003,8.189,
2257,BRA,HEALTHEXP,TOT,PC_GDP,A,2004,8.125,
2258,BRA,HEALTHEXP,TOT,PC_GDP,A,2005,8.035,
2259,BRA,HEALTHEXP,TOT,PC_GDP,A,2006,8.25,
2260,BRA,HEALTHEXP,TOT,PC_GDP,A,2007,8.202,
2261,BRA,HEALTHEXP,TOT,PC_GDP,A,2008,8.011,
2262,BRA,HEALTHEXP,TOT,PC_GDP,A,2009,8.395,
2263,BRA,HEALTHEXP,TOT,PC_GDP,A,2010,7.945,
2264,BRA,HEALTHEXP,TOT,PC_GDP,A,2011,7.788,
2265,BRA,HEALTHEXP,TOT,PC_GDP,A,2012,7.736,
2266,BRA,HEALTHEXP,TOT,PC_GDP,A,2013,7.977,
2267,BRA,HEALTHEXP,TOT,PC_GDP,A,2014,8.396,
2268,BRA,HEALTHEXP,TOT,PC_GDP,A,2015,8.87,
2269,BRA,HEALTHEXP,TOT,PC_GDP,A,2016,9.204,
2270,BRA,HEALTHEXP,TOT,PC_GDP,A,2017,9.423,
2271,CHL,HEALTHEXP,TOT,PC_GDP,A,2000,7.035,
2272,CHL,HEALTHEXP,TOT,PC_GDP,A,2001,7.151,
2273,CHL,HEALTHEXP,TOT,PC_GDP,A,2002,7.266,
2274,CHL,HEALTHEXP,TOT,PC_GDP,A,2003,7.333,
2275,CHL,HEALTHEXP,TOT,PC_GDP,A,2004,6.901,
2276,CHL,HEALTHEXP,TOT,PC_GDP,A,2005,6.589,
2277,CHL,HEALTHEXP,TOT,PC_GDP,A,2006,6.035,
2278,CHL,HEALTHEXP,TOT,PC_GDP,A,2007,6.175,
2279,CHL,HEALTHEXP,TOT,PC_GDP,A,2008,6.74,
2280,CHL,HEALTHEXP,TOT,PC_GDP,A,2009,7.814,
2281,CHL,HEALTHEXP,TOT,PC_GDP,A,2010,6.775,
2282,CHL,HEALTHEXP,TOT,PC_GDP,A,2011,6.772,
2283,CHL,HEALTHEXP,TOT,PC_GDP,A,2012,7.021,
2284,CHL,HEALTHEXP,TOT,PC_GDP,A,2013,7.445,
2285,CHL,HEALTHEXP,TOT,PC_GDP,A,2014,7.807,
2286,CHL,HEALTHEXP,TOT,PC_GDP,A,2015,8.303,
2287,CHL,HEALTHEXP,TOT,PC_GDP,A,2016,8.519,
2288,CHL,HEALTHEXP,TOT,PC_GDP,A,2017,9.068,
2289,CHL,HEALTHEXP,TOT,PC_GDP,A,2018,9.141,
2290,CHL,HEALTHEXP,TOT,PC_GDP,A,2019,9.102,P
2291,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2000,253.166,
2292,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2001,264.608,
2293,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2002,277.295,
2294,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2003,302.213,
2295,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2004,320.763,
2296,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2005,344.308,
2297,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2006,390.989,
2298,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2007,415.668,
2299,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2008,422.743,
2300,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2009,451.723,
2301,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2010,432.312,
2302,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2011,467.621,
2303,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2012,496.198,
2304,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2013,557.761,
2305,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2014,601.412,
2306,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2015,635.406,
2307,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2016,645.602,
2308,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2017,676.065,
2309,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2018,706.569,
2310,CHL,HEALTHEXP,OOPEXP,USD_CAP,A,2019,731.166,P
2311,CHN,HEALTHEXP,TOT,PC_GDP,A,2000,4.487,
2312,CHN,HEALTHEXP,TOT,PC_GDP,A,2001,4.235,
2313,CHN,HEALTHEXP,TOT,PC_GDP,A,2002,4.369,
2314,CHN,HEALTHEXP,TOT,PC_GDP,A,2003,4.409,
2315,CHN,HEALTHEXP,TOT,PC_GDP,A,2004,4.281,
2316,CHN,HEALTHEXP,TOT,PC_GDP,A,2005,4.184,
2317,CHN,HEALTHEXP,TOT,PC_GDP,A,2006,3.95,
2318,CHN,HEALTHEXP,TOT,PC_GDP,A,2007,3.68,
2319,CHN,HEALTHEXP,TOT,PC_GDP,A,2008,3.886,
2320,CHN,HEALTHEXP,TOT,PC_GDP,A,2009,4.339,
2321,CHN,HEALTHEXP,TOT,PC_GDP,A,2010,4.194,
2322,CHN,HEALTHEXP,TOT,PC_GDP,A,2011,4.309,
2323,CHN,HEALTHEXP,TOT,PC_GDP,A,2012,4.57,
2324,CHN,HEALTHEXP,TOT,PC_GDP,A,2013,4.742,
2325,CHN,HEALTHEXP,TOT,PC_GDP,A,2014,4.8,
2326,CHN,HEALTHEXP,TOT,PC_GDP,A,2015,4.961,
2327,CHN,HEALTHEXP,TOT,PC_GDP,A,2016,4.977,
2328,CHN,HEALTHEXP,TOT,PC_GDP,A,2017,5.047,
2329,EST,HEALTHEXP,TOT,PC_GDP,A,1999,5.669,
2330,EST,HEALTHEXP,TOT,PC_GDP,A,2000,5.157,
2331,EST,HEALTHEXP,TOT,PC_GDP,A,2001,4.777,
2332,EST,HEALTHEXP,TOT,PC_GDP,A,2002,4.7,
2333,EST,HEALTHEXP,TOT,PC_GDP,A,2003,4.859,
2334,EST,HEALTHEXP,TOT,PC_GDP,A,2004,5.12,
2335,EST,HEALTHEXP,TOT,PC_GDP,A,2005,5.058,
2336,EST,HEALTHEXP,TOT,PC_GDP,A,2006,4.765,
2337,EST,HEALTHEXP,TOT,PC_GDP,A,2007,4.984,
2338,EST,HEALTHEXP,TOT,PC_GDP,A,2008,5.71,
2339,EST,HEALTHEXP,TOT,PC_GDP,A,2009,6.513,
2340,EST,HEALTHEXP,TOT,PC_GDP,A,2010,6.272,
2341,EST,HEALTHEXP,TOT,PC_GDP,A,2011,5.768,
2342,EST,HEALTHEXP,TOT,PC_GDP,A,2012,5.79,
2343,EST,HEALTHEXP,TOT,PC_GDP,A,2013,5.978,
2344,EST,HEALTHEXP,TOT,PC_GDP,A,2014,6.081,
2345,EST,HEALTHEXP,TOT,PC_GDP,A,2015,6.346,
2346,EST,HEALTHEXP,TOT,PC_GDP,A,2016,6.5,
2347,EST,HEALTHEXP,TOT,PC_GDP,A,2017,6.615,B
2348,EST,HEALTHEXP,TOT,PC_GDP,A,2018,6.663,
2349,EST,HEALTHEXP,TOT,PC_GDP,A,2019,6.786,P
2350,EST,HEALTHEXP,OOPEXP,USD_CAP,A,1999,73.655,
2351,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2000,110.532,
2352,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2001,104.874,
2353,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2002,128.435,
2354,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2003,143.603,B
2355,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2004,182.406,
2356,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2005,201.26,
2357,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2006,219.084,
2358,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2007,257.661,
2359,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2008,267.661,
2360,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2009,266.552,
2361,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2010,298.795,
2362,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2011,302.63,
2363,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2012,326.015,
2364,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2013,369.905,
2365,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2014,396.36,
2366,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2015,425.435,
2367,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2016,460.109,
2368,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2017,550.01,B
2369,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2018,581.57,
2370,EST,HEALTHEXP,OOPEXP,USD_CAP,A,2019,617.929,P
2371,IND,HEALTHEXP,TOT,PC_GDP,A,2000,4.161,
2372,IND,HEALTHEXP,TOT,PC_GDP,A,2001,4.396,
2373,IND,HEALTHEXP,TOT,PC_GDP,A,2002,4.373,
2374,IND,HEALTHEXP,TOT,PC_GDP,A,2003,4.134,
2375,IND,HEALTHEXP,TOT,PC_GDP,A,2004,4.081,
2376,IND,HEALTHEXP,TOT,PC_GDP,A,2005,3.91,
2377,IND,HEALTHEXP,TOT,PC_GDP,A,2006,3.749,
2378,IND,HEALTHEXP,TOT,PC_GDP,A,2007,3.628,
2379,IND,HEALTHEXP,TOT,PC_GDP,A,2008,3.625,
2380,IND,HEALTHEXP,TOT,PC_GDP,A,2009,3.594,
2381,IND,HEALTHEXP,TOT,PC_GDP,A,2010,3.375,
2382,IND,HEALTHEXP,TOT,PC_GDP,A,2011,3.246,
2383,IND,HEALTHEXP,TOT,PC_GDP,A,2012,3.329,
2384,IND,HEALTHEXP,TOT,PC_GDP,A,2013,3.749,
2385,IND,HEALTHEXP,TOT,PC_GDP,A,2014,3.62,
2386,IND,HEALTHEXP,TOT,PC_GDP,A,2015,3.598,
2387,IND,HEALTHEXP,TOT,PC_GDP,A,2016,3.536,
2388,IND,HEALTHEXP,TOT,PC_GDP,A,2017,3.603,
2389,IDN,HEALTHEXP,TOT,PC_GDP,A,2000,1.898,
2390,IDN,HEALTHEXP,TOT,PC_GDP,A,2001,2.161,
2391,IDN,HEALTHEXP,TOT,PC_GDP,A,2002,2.021,
2392,IDN,HEALTHEXP,TOT,PC_GDP,A,2003,2.288,
2393,IDN,HEALTHEXP,TOT,PC_GDP,A,2004,2.159,
2394,IDN,HEALTHEXP,TOT,PC_GDP,A,2005,2.569,
2395,IDN,HEALTHEXP,TOT,PC_GDP,A,2006,2.656,
2396,IDN,HEALTHEXP,TOT,PC_GDP,A,2007,2.859,
2397,IDN,HEALTHEXP,TOT,PC_GDP,A,2008,2.613,
2398,IDN,HEALTHEXP,TOT,PC_GDP,A,2009,2.685,
2399,IDN,HEALTHEXP,TOT,PC_GDP,A,2010,2.961,
2400,IDN,HEALTHEXP,TOT,PC_GDP,A,2011,2.955,
2401,IDN,HEALTHEXP,TOT,PC_GDP,A,2012,2.903,
2402,IDN,HEALTHEXP,TOT,PC_GDP,A,2013,2.961,
2403,IDN,HEALTHEXP,TOT,PC_GDP,A,2014,3.117,
2404,IDN,HEALTHEXP,TOT,PC_GDP,A,2015,3.012,
2405,IDN,HEALTHEXP,TOT,PC_GDP,A,2016,3.119,
2406,IDN,HEALTHEXP,TOT,PC_GDP,A,2017,2.988,
2407,ISR,HEALTHEXP,TOT,PC_GDP,A,1975,4.449,
2408,ISR,HEALTHEXP,TOT,PC_GDP,A,1976,5.104,
2409,ISR,HEALTHEXP,TOT,PC_GDP,A,1977,5.756,
2410,ISR,HEALTHEXP,TOT,PC_GDP,A,1978,6.321,
2411,ISR,HEALTHEXP,TOT,PC_GDP,A,1979,6.861,
2412,ISR,HEALTHEXP,TOT,PC_GDP,A,1980,6.954,
2413,ISR,HEALTHEXP,TOT,PC_GDP,A,1981,6.742,
2414,ISR,HEALTHEXP,TOT,PC_GDP,A,1982,6.796,
2415,ISR,HEALTHEXP,TOT,PC_GDP,A,1983,7.267,
2416,ISR,HEALTHEXP,TOT,PC_GDP,A,1984,8.795,
2417,ISR,HEALTHEXP,TOT,PC_GDP,A,1985,6.551,
2418,ISR,HEALTHEXP,TOT,PC_GDP,A,1986,6.101,
2419,ISR,HEALTHEXP,TOT,PC_GDP,A,1987,6.197,
2420,ISR,HEALTHEXP,TOT,PC_GDP,A,1988,6.436,
2421,ISR,HEALTHEXP,TOT,PC_GDP,A,1989,6.909,
2422,ISR,HEALTHEXP,TOT,PC_GDP,A,1990,6.496,
2423,ISR,HEALTHEXP,TOT,PC_GDP,A,1991,6.195,
2424,ISR,HEALTHEXP,TOT,PC_GDP,A,1992,6.455,
2425,ISR,HEALTHEXP,TOT,PC_GDP,A,1993,6.626,
2426,ISR,HEALTHEXP,TOT,PC_GDP,A,1994,7.1,
2427,ISR,HEALTHEXP,TOT,PC_GDP,A,1995,6.914,
2428,ISR,HEALTHEXP,TOT,PC_GDP,A,1996,7.005,
2429,ISR,HEALTHEXP,TOT,PC_GDP,A,1997,7.143,
2430,ISR,HEALTHEXP,TOT,PC_GDP,A,1998,7.087,
2431,ISR,HEALTHEXP,TOT,PC_GDP,A,1999,6.79,
2432,ISR,HEALTHEXP,TOT,PC_GDP,A,2000,6.802,
2433,ISR,HEALTHEXP,TOT,PC_GDP,A,2001,7.226,
2434,ISR,HEALTHEXP,TOT,PC_GDP,A,2002,7.148,
2435,ISR,HEALTHEXP,TOT,PC_GDP,A,2003,7.089,
2436,ISR,HEALTHEXP,TOT,PC_GDP,A,2004,7.026,
2437,ISR,HEALTHEXP,TOT,PC_GDP,A,2005,7.124,
2438,ISR,HEALTHEXP,TOT,PC_GDP,A,2006,6.912,B
2439,ISR,HEALTHEXP,TOT,PC_GDP,A,2007,6.886,
2440,ISR,HEALTHEXP,TOT,PC_GDP,A,2008,6.968,
2441,ISR,HEALTHEXP,TOT,PC_GDP,A,2009,7.066,
2442,ISR,HEALTHEXP,TOT,PC_GDP,A,2010,7.017,
2443,ISR,HEALTHEXP,TOT,PC_GDP,A,2011,6.978,
2444,ISR,HEALTHEXP,TOT,PC_GDP,A,2012,7.115,
2445,ISR,HEALTHEXP,TOT,PC_GDP,A,2013,7.079,
2446,ISR,HEALTHEXP,TOT,PC_GDP,A,2014,7.154,
2447,ISR,HEALTHEXP,TOT,PC_GDP,A,2015,7.107,
2448,ISR,HEALTHEXP,TOT,PC_GDP,A,2016,7.153,
2449,ISR,HEALTHEXP,TOT,PC_GDP,A,2017,7.498,
2450,ISR,HEALTHEXP,TOT,PC_GDP,A,2018,7.517,
2451,ISR,HEALTHEXP,TOT,PC_GDP,A,2019,7.453,E
2452,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,1995,318.963,
2453,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,1996,314.046,
2454,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,1997,347.514,
2455,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,1998,402.098,
2456,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,1999,381.003,
2457,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2000,457.217,
2458,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2001,501.094,
2459,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2002,470.961,
2460,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2003,467.527,
2461,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2004,490.371,
2462,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2005,531.177,
2463,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2006,449.49,B
2464,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2007,494.447,
2465,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2008,467.583,
2466,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2009,486.439,
2467,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2010,470.163,
2468,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2011,494.617,
2469,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2012,520.449,
2470,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2013,507.103,
2471,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2014,514.869,
2472,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2015,519.901,
2473,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2016,571.939,
2474,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2017,596.482,
2475,ISR,HEALTHEXP,OOPEXP,USD_CAP,A,2018,597.29,
2476,RUS,HEALTHEXP,TOT,PC_GDP,A,2000,5.013,
2477,RUS,HEALTHEXP,TOT,PC_GDP,A,2001,5.235,
2478,RUS,HEALTHEXP,TOT,PC_GDP,A,2002,5.514,
2479,RUS,HEALTHEXP,TOT,PC_GDP,A,2003,5.151,
2480,RUS,HEALTHEXP,TOT,PC_GDP,A,2004,4.749,
2481,RUS,HEALTHEXP,TOT,PC_GDP,A,2005,4.76,
2482,RUS,HEALTHEXP,TOT,PC_GDP,A,2006,4.755,
2483,RUS,HEALTHEXP,TOT,PC_GDP,A,2007,4.736,
2484,RUS,HEALTHEXP,TOT,PC_GDP,A,2008,4.892,
2485,RUS,HEALTHEXP,TOT,PC_GDP,A,2009,5.63,
2486,RUS,HEALTHEXP,TOT,PC_GDP,A,2010,4.959,
2487,RUS,HEALTHEXP,TOT,PC_GDP,A,2011,4.795,
2488,RUS,HEALTHEXP,TOT,PC_GDP,A,2012,4.936,
2489,RUS,HEALTHEXP,TOT,PC_GDP,A,2013,5.081,
2490,RUS,HEALTHEXP,TOT,PC_GDP,A,2014,5.296,B
2491,RUS,HEALTHEXP,TOT,PC_GDP,A,2015,5.296,
2492,RUS,HEALTHEXP,TOT,PC_GDP,A,2016,5.29,
2493,RUS,HEALTHEXP,TOT,PC_GDP,A,2017,5.359,
2494,SVN,HEALTHEXP,TOT,PC_GDP,A,2000,7.804,E
2495,SVN,HEALTHEXP,TOT,PC_GDP,A,2001,7.876,E
2496,SVN,HEALTHEXP,TOT,PC_GDP,A,2002,8.021,
2497,SVN,HEALTHEXP,TOT,PC_GDP,A,2003,8.099,
2498,SVN,HEALTHEXP,TOT,PC_GDP,A,2004,7.94,
2499,SVN,HEALTHEXP,TOT,PC_GDP,A,2005,7.996,
2500,SVN,HEALTHEXP,TOT,PC_GDP,A,2006,7.823,
2501,SVN,HEALTHEXP,TOT,PC_GDP,A,2007,7.511,
2502,SVN,HEALTHEXP,TOT,PC_GDP,A,2008,7.855,
2503,SVN,HEALTHEXP,TOT,PC_GDP,A,2009,8.541,
2504,SVN,HEALTHEXP,TOT,PC_GDP,A,2010,8.565,
2505,SVN,HEALTHEXP,TOT,PC_GDP,A,2011,8.536,
2506,SVN,HEALTHEXP,TOT,PC_GDP,A,2012,8.715,
2507,SVN,HEALTHEXP,TOT,PC_GDP,A,2013,8.74,
2508,SVN,HEALTHEXP,TOT,PC_GDP,A,2014,8.502,
2509,SVN,HEALTHEXP,TOT,PC_GDP,A,2015,8.517,
2510,SVN,HEALTHEXP,TOT,PC_GDP,A,2016,8.494,
2511,SVN,HEALTHEXP,TOT,PC_GDP,A,2017,8.189,
2512,SVN,HEALTHEXP,TOT,PC_GDP,A,2018,8.333,
2513,SVN,HEALTHEXP,TOT,PC_GDP,A,2019,8.255,P
2514,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2003,222.761,
2515,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2004,225.835,
2516,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2005,247.369,
2517,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2006,243.644,
2518,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2007,281.518,
2519,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2008,290.407,
2520,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2009,290.252,
2521,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2010,293.054,
2522,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2011,289.87,
2523,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2012,302.902,
2524,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2013,310.784,
2525,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2014,324.47,
2526,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2015,321.738,
2527,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2016,328.056,
2528,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2017,351.6,
2529,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2018,364.511,
2530,SVN,HEALTHEXP,OOPEXP,USD_CAP,A,2019,439.027,P
2531,ZAF,HEALTHEXP,TOT,PC_GDP,A,2000,7.437,
2532,ZAF,HEALTHEXP,TOT,PC_GDP,A,2001,7.451,
2533,ZAF,HEALTHEXP,TOT,PC_GDP,A,2002,6.883,
2534,ZAF,HEALTHEXP,TOT,PC_GDP,A,2003,6.914,
2535,ZAF,HEALTHEXP,TOT,PC_GDP,A,2004,6.811,
2536,ZAF,HEALTHEXP,TOT,PC_GDP,A,2005,6.706,
2537,ZAF,HEALTHEXP,TOT,PC_GDP,A,2006,6.587,
2538,ZAF,HEALTHEXP,TOT,PC_GDP,A,2007,6.431,
2539,ZAF,HEALTHEXP,TOT,PC_GDP,A,2008,6.546,
2540,ZAF,HEALTHEXP,TOT,PC_GDP,A,2009,7.115,
2541,ZAF,HEALTHEXP,TOT,PC_GDP,A,2010,7.415,
2542,ZAF,HEALTHEXP,TOT,PC_GDP,A,2011,7.497,
2543,ZAF,HEALTHEXP,TOT,PC_GDP,A,2012,7.753,
2544,ZAF,HEALTHEXP,TOT,PC_GDP,A,2013,7.721,
2545,ZAF,HEALTHEXP,TOT,PC_GDP,A,2014,7.93,
2546,ZAF,HEALTHEXP,TOT,PC_GDP,A,2015,8.201,
2547,ZAF,HEALTHEXP,TOT,PC_GDP,A,2016,8.096,
2548,ZAF,HEALTHEXP,TOT,PC_GDP,A,2017,8.113,
2549,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1971,0.814,
2550,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1972,0.824,
2551,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1973,0.818,
2552,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1974,1.058,
2553,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1975,0.924,
2554,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1976,0.909,
2555,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1977,0.859,
2556,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1978,0.94,
2557,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1979,0.923,
2558,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1980,0.939,
2559,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1981,0.869,
2560,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1982,0.829,
2561,AUS,HEALTHEXP,OOPEXP,PC_GDP,A,1983,0.901,
